GeoHash,ident,type,name,latitude_deg,longitude_deg
kwy4k8b0t73q68m65yp47,TZ-0025,small_airport,Sitalike Airport,-6.631518,31.135481
kwy5g74c22kv6h2bszgn9,HTMP,small_airport,Mpanda Airport,-6.355374,31.084116
kwycc8g3dh3gggb9br1tv,HTIY,small_airport,Inyonga Airport,-6.719232,32.062657
kwyeuvbquf2kypq7ctuwk,TZ-0104,small_airport,Msima 1 Airport,-6.339313,31.849913
kwyqgch2g1e5xetu6dw73,TZ-0105,small_airport,Msima 2 Airport,-5.839096,31.459827
kwyr1dbhmrutkw3tknchk,TZ-0138,small_airport,Kasense Airport,-5.784903,31.355212
kwyx1vdcth0mmeruu7n9h,TZ-0049,small_airport,Muhuba Airport,-5.770289,31.721521
kwyxkrfzhnyb7y87wkht0,TZ-0053,small_airport,Sire Airport,-5.713026,31.83135
kwzbdcrue8y6x0kb13mtk,TZ-0051,small_airport,Rungwa Airport,-6.935716,33.530089
kwzhhcp6zfwd47br0zxcs,TZ-0115,small_airport,Shama Airport,-6.322146,32.562788
kwzrcx885v6fqrfqqvmn8,TZ-0137,small_airport,Sikonge Airport,-5.627718,32.762082
kwzumh92ddvvptrkhyq6f,TZ-0046,small_airport,Mpunde Airport,-6.259359,33.619996
kx0egbz81vevw69br127x,FZVI,small_airport,Lusambo Airport,-4.96167,23.3783
kx20zf877bpcs22bs5yvq,FZVO,small_airport,Bena-Dibele Airport,-4.072623,22.841091
kx2gcv0ft2fpvghejmwzz,CD-0028,small_airport,Lodja Catholic Mission Airport,-3.53167,23.63285
kx2h83ebzupds30jq1dfw,FZVC,small_airport,Kole Sur Lukenie Airport,-3.419344,22.516479
kx2u33sh11t13z8fduz22,FZVA,small_airport,Lodja Airport,-3.462745,23.615162
kx32tc89hzzf3e4d2gf65,FZVN,small_airport,Wembo-Nyama Airport,-4.122406,24.511399
kx3342wt2n8n7twdcuhrm,FZVJ,small_airport,Tshumbe Airport,-4.039285,24.365616
kx33hbduh100cq1jqk6nk,FZVP,small_airport,Dikungu Airport,-4.03953,24.470501
kx37rnfwytb555r4xypb9,FZVD,small_airport,Dingele Airport,-3.609192,24.569142
kx3k7f8tpyxewdy5et9ys,FZVG,small_airport,Katako'kombe Airport,-3.457053,24.423637
kx433fcsguxsnwd9f5pj9,FZWS,small_airport,Lubao Airport,-5.389327,25.743198
kx4ym23tw731ftuwkrg7u,FZOK,small_airport,Kasongo Airport,-4.524032,26.60023
kx51q4j6qbxcns44bhfe1,FZRQ,small_airport,Kongolo Airport,-5.393898,26.989932
kx63wqnfbtn13zetx1yx1,CD-0030,small_airport,Kibombo Airport,-3.92162,25.94802
kx6gx9u99w9z740z8mprg,FZOE,small_airport,Kampene Airport,-3.593609,26.703024
kx6rmsx4896mx87t9ytp5,FZOA,medium_airport,Kindu Airport,-2.919179916,25.91539955
kx7rt0p620fdjm7syw0sb,FZOF,small_airport,Kiapupe Airport,-2.9,27.299999
kx7ufhyuyurf417w6xkx9,FZPC,small_airport,Lugushwa Airport,-3.356858,27.870898
kx7x6d0fj3jt98h94mugz,FZOT,small_airport,Phibraki Airport,-2.933,27.533001
kx7z44m9b72h9ndu1dsk3,FZMC,small_airport,Mulungu Airport,-2.975603,27.868892
kx8dgrn19jb03wxey5ees,FZVE,small_airport,Lomela Airport,-2.290361,23.35423
kxbd5c5q6drfkbcpb96xk,FZGV,small_airport,Ikela Airport,-1.048109,23.372501
kxd91btmwj4x1ytky1ft6,FZOO,small_airport,Kailo Airport,-2.633,26.1
kxdcmxv9jm93kxz9pte19,FZOC,small_airport,Kamisuku Airport,-2.55,26.616667
kxdz7bbtxspdb1x4453w7,FZOR,small_airport,Saulia Airport,-1.533,26.533001
kxdz9dj0hfg5hzux2hz3q,FZOQ,small_airport,Punia-Basenge Airport,-1.483139,26.44018
kxe126en53fqzrd5062s8,FZOD,small_airport,Kinkungwa Airport,-2.578,26.733999
kxe1cyghtjzeu8uvw34vd,FZOH,small_airport,Moga Airport,-2.467,26.799999
kxe2tzx63h9cxfuspnsdd,FZMW,small_airport,Shabunda Airport,-2.683,27.333
kxeckgmu8vshnbw7ygn79,FZMD,small_airport,Nzovu Airport,-2.574118,27.990112
kxedf67bzvxujhq929nn9,FZOG,small_airport,Lulingu Tshionka Airport,-2.316583,27.526245
kxeq8mdpy81nx1kkcdjzy,FZOS,small_airport,Kasese Airport,-1.638378,27.084326
kxf8pdf4s71ek17seh7r5,FZOP,small_airport,Punia Airport,-1.390698,26.348146
kxfepjr07kebqrzjwz1jy,FZOJ,small_airport,Obokote Airport,-0.85,26.333
kxfgtt0w4gtwmf90u3jc4,FZOB,small_airport,Tingi-Tingi Airport,-0.7625,26.609699
kxg8quz7381c93qkmv5z8,FZNQ,small_airport,Obaye Airport,-1.335654,27.728529
kxhpj45g4vs4t4ezduunj,FZMP,small_airport,Kimano Ii Airport,-4.383,28.35
kxje5cm815s80esyc5w4w,HTUV,small_airport,Uvinza Airport,-5.090771,30.406772
kxjh5nmxy469dv32hz78t,HTKA,small_airport,Kigoma Airport,-4.8862,29.6709
kxjqhgzg0tg9fd702r4k7,TZ-0006,small_airport,Kasulu Airport,-4.549167,30.102222
kxjudzk6p86xs6tzzz3fd,TZ-0089,small_airport,Malagarasi Airport,-4.793813,30.712949
kxkn8vx3bvjx6jr1swnnu,FZPB,small_airport,Kamituga Airport,-3.045631,28.167955
kxkv54vh4tfb75h1c2uk9,HBBA,medium_airport,Bujumbura Melchior Ndadaye International Airport,-3.32402,29.318501
kxm3j9t71fde9hjq27wzg,HBBK,small_airport,Gihohi Airport,-4.0342,30.1318
kxmf1jr92ry93mkun34cz,TZ-0035,small_airport,Kifura Airstrip,-3.838092,30.640202
kxmgcqngwjdy4cr7u5j70,HTKB,small_airport,Kibondo Airport,-3.525979996,30.65040016
kxmk89utrfpf31gdvh719,HBBE,small_airport,Gitega Airport,-3.417209,29.911308
kxmkrbjcu9t13ut4pfubx,BI-0001,small_airport,Ruyigi Airport,-3.471371,30.231485
kxmpwgg4h0hjtfbeeskpy,BI-0002,small_airport,Mwumba Airport,-2.879447,29.832178
kxng1upb7153f5zjgwc1p,HTUR,small_airport,Urambo Airport,-5.075635,32.079868
kxnhxtqbtbkyx27mxu0vu,TZ-0033,small_airport,Fish Eagle Airport,-4.805057,31.276613
kxp755u7zkk6jezj9b9xg,HTTB,small_airport,Tabora Airport,-5.07639,32.833302
kxpyc4q49k0xgn29zh4zp,TZ-0133,small_airport,Nkinga Airport,-4.425665,33.450677
kxq20n54rujpzgfn4q648,TZ-0108,small_airport,Murungu Airport,-4.185382,31.293522
kxqmtze2zh51pu3msh95j,TZ-0007,small_airport,Tulawaka Gold Mine Airstrip,-3.210604,31.546516
kxqy2secmuezm523kcbx4,TZ-0140,small_airport,Buckreef Airport,-3.095158,32.019562
kxqym1deb61mz788vvzbu,TZ-0139,small_airport,Mawemeru Airport,-3.111222,32.21536
kxqzupg30ymyedr7egwkn,TZ-GIT,small_airport,Mchauru Airport,-2.813667,32.172472
kxr4pg9tdehzjs1gkbhs5,KBH,small_airport,Kahama Airstrip,-3.847,32.6865
kxr8f94w0yyhq1t01wwyq,TZ-0061,small_airport,Golden Pride Mines Airport,-4.080354,33.160212
kxrg6quw21sqbgkxwyy8x,HTSY,small_airport,Shinyanga Airport,-3.6093,33.5035
kxrguyynfbhu7jkv52h3w,HTMD,small_airport,Mwadui Airport,-3.521332,33.615542
kxrjdunke17rtjtv9yk53,TZ-0058,small_airport,Bulyanhulu Airport,-3.2292,32.473316
kxs2z67x8e5uvpr5pj58c,FZMK,small_airport,Bulongo Kigogo Airport,-2.667000055,28.79999924
kxs6ze9vjwyjz93nzb7py,FZMA,medium_airport,Bukavu Kavumu Airport,-2.30898,28.8088
kxs9czf06vhqqk9xz2jej,HRZA,medium_airport,Kamembe Airport,-2.462239981,28.90789986
kxsy3y9ttg2bs3p0wk7gf,HRYG,medium_airport,Gisenyi Airport,-1.67719996,29.25889969
kxsy92dmv5khb3f32xsxr,FZNA,medium_airport,Goma International Airport,-1.66617,29.237929
kxt1hxmw5q4wguw7uw6bk,HRYI,small_airport,Butare Airport,-2.59583,29.7367
kxt3sbdpwkjedp61s3upc,HBBO,small_airport,Kirundo Airport,-2.544772,30.094575
kxt6xpqcr12bumm0mvvxp,HRYN,small_airport,Nemba Airport,-2.333,30.200001
kxt7qcch9uwpsv1t4746q,RW-0001,small_airport,Gako Airport,-2.2308,30.1809
kxtcd9m34048n1ss4y7br,HTNR,small_airport,Ngara Airport,-2.54179,30.7031
kxtkvcdgvkb0dk46by2wx,HRYR,large_airport,Kigali International Airport,-1.96863,30.1395
kxtp6r8bh6du8pbq0y7tp,HRYU,small_airport,Ruhengeri Airport,-1.496873,29.631343
kxtx5mu4x5n6hu36rnuse,HRYO,small_airport,Gabiro Airport,-1.549999952,30.38299942
kxubs6mrmqwd4ckd5cqqn,FZNB,small_airport,Katale Airport,-1.30472,29.373899
kxucm7sc9z3jbffj3014k,FZNC,small_airport,Rutshuru Airport,-1.167,29.417
kxug6wbp4t33wncfw77h5,FZNR,small_airport,Rwindi Airport,-0.796652,29.28966
kxugkq27stny01mv40ghz,FZNK,small_airport,Katanda Rusthuru Airport,-0.800000012,29.36700058
kxuz1qt5k6qsr06dqrqr8,FZNF,small_airport,Lubero Airport,-0.139505,29.241677
kxv0sq31zhyx0phy94qxm,UG-0001,small_airport,Kisoro Airport,-1.2837,29.7197
kxv31bb1qs74vrxxjdc49,HUKB,small_airport,Kabale Airport,-1.226111,29.96
kxv547nce9ht6hp9svwse,UG-0016,small_airport,Kayonza Airport,-0.862163,29.639553
kxv5f15bkykhpwtmkemkw,FZNI,small_airport,Ishasha Airport,-0.7415,29.6245
kxv5gvddj4trj89cwthd1,UG-0002,small_airport,Savannah Airstrip,-0.7165,29.6997
kxv9ykq1z4huqe0scqmxx,TZ-0067,small_airport,Ibanda Airport,-1.074975,30.51758
kxvb58p7tz29dxvyxmehu,TZ-0144,small_airport,Milambi Airport,-1.40561,30.74995
kxvp3c0sctxjppd8twftv,CD-0018,small_airport,Ishango Airport,-0.125497,29.608915
kxvqbk8jz5b8fjx9nts6c,HUMW,small_airport,Mweya Airport,-0.194,29.8941
kxvub6cv38wmey8mhdhe4,HUMA,small_airport,Mbarara Airport,-0.555278,30.5994
kxw2cepmkcyvwrqfnwu0y,TZ-0009,small_airport,Biharamulo Airport,-2.663273,31.36515
kxw83sb0y8wh2g6duksh1,HTGE,small_airport,Chato/Geita Airport,-2.74233,31.70683
kxwduv0hfpdbtyktb9u7b,TZ-0023,small_airport,Rubondo Airport,-2.30078,31.849455
kxwp5v3uu4bvgtgv9pv67,TZ-0072,small_airport,Ihanda Airstrip,-1.552361,31.104871
kxx6j6uzgd1c2v7zc8nrz,HTMW,medium_airport,Mwanza Airport,-2.444489956,32.93270111
kxxcnq60hpe12wp50b8he,TZ-0056,small_airport,Alliance Airstrip,-2.602346,33.676018
kxxs27uz867ku1emjxum9,HTUK,small_airport,Nansio Airport,-2.043529987,33.06439972
kxy2bz7ve8dsfc3fxt05y,TZ-0069,small_airport,Kagera Sugar Airport,-1.233641,31.327325
kxy6erpnhdyb095tt6mgz,UG-0003,small_airport,Mutukula Airport,-0.9273,31.4417
kxy8kje2x9nqx24d6qehs,HTBU,small_airport,Bukoba Airport,-1.332,31.8212
kxzjevb5v483ezqy5475f,UG-0014,small_airport,Bukasa Airport,-0.40721,32.50876
kxzpz79fznfjeppqn4p9e,UG-0015,small_airport,Bulago Airport,-0.02421,32.66506
ky05cpkmv13ywsg82yf3q,FWCD,small_airport,Chelinda Malawi Airport,-10.55,33.799999
ky08u82fqbbhmtkbstjdm,HTLL,small_airport,Liuli Airport,-11.11639977,34.65219879
ky0cssnf4433vw1rst9mn,TZ-0003,small_airport,Mbinga Airport,-10.96399975,35.01179886
ky0ke795yztrvr71bu1bj,FWCB,small_airport,Chilumba Private Airport,-10.439073,34.246055
ky0p7k024rckhnyntq7uu,FWKA,medium_airport,Karonga Airport,-9.953571,33.893264
ky171xnxpbryexu5qpf6q,HTSO,small_airport,Songea Airport,-10.683,35.583
ky2dzcus6c8j2p1ncpjb4,HTNJ,small_airport,Njombe Airport,-9.35,34.799999
ky2qgbhum2t3fkgzmb36q,TZ-0095,small_airport,Mbarali Airport,-8.656494,34.273113
ky3ef3y0bzptc6fb8hb9g,TZ-0121,small_airport,Bushman Airstrip,-9.17479,35.966534
ky3n766s4jxn593r4mf9v,HTMF,small_airport,Mufindi Airport,-8.732040405,35.30260086
ky3p888bncdjbq5np39uz,TZ-0110,small_airport,Ng'Wazi Airport,-8.522635,35.179545
ky3tq0f9dth1mzfbfmqgp,TZ-0125,small_airport,Lugala Airport,-8.916494,36.126593
ky3wb0spumeqd44d30bx9,TZ-0075,small_airport,Kihansi Airport,-8.653119,35.865055
ky46bbss0kzmn5407m3pj,TZ-0093,small_airport,Matemanga Airport,-10.763142,36.953222
ky48f73cf1znedcbsgym0,HTTU,small_airport,Tunduru Airport,-11.10000038,37.36700058
ky4pr1w6m9et2m5f25g9e,TZ-0044,small_airport,Mkuyu Airport,-9.966951,36.878941
ky50hrv7mszgt4hvpv51h,TZ-0047,small_airport,Mtemaupinde Airport,-11.206844,38.162974
ky5dfnj78xbc5hn4curr2,HTMI,small_airport,Masasi Airport,-10.733,38.766998
ky5t46qphyhccup47kmwx,HTNA,small_airport,Nachingwea Airport,-10.3575,38.779202
ky64q80d46gntsrs1vvfx,TZ-0037,small_airport,Luhanyando Airoprt,-9.447883,36.848932
ky6bmb89h006xkv2typ1c,TZ-0011,small_airport,Liwale Airport,-9.796886,37.870732
ky6dmgbupsx0jx11mb4p9,TZ-0045,small_airport,Mlembwe Airport,-9.426932,37.519672
ky6hyvrr1s9c16wmtg7c8,TZ-0041,small_airport,Mbunga Airport,-8.978724,36.869154
ky6s8t99p2vrtmzg2jj9m,TZ-0126,small_airport,Luwegu Airport,-9.022345,37.289976
ky6t19jqbzw5b3zkr86d6,TZ-0042,small_airport,Mkangira Airport,-8.958151,37.338793
ky6yc6935tksbnj237ddm,TZ-0086,small_airport,Madaba Airport,-8.643293,37.673992
ky7hwfn5g0ucy8h2nwn7g,TZ-0036,small_airport,Kihurumila Airport,-9.0411,38.273756
ky8bnsder5vkqyrdzh77j,TZ-0074,small_airport,Kibidula Airport,-8.412202,35.094073
ky8e4fubxt9h30rb3m7pc,TZ-0017,small_airport,Jongomeru Airport,-7.894934,34.580821
ky8j5j9xh569dwjksw7wg,TZ-0034,small_airport,Isanga Airport,-7.527162,33.884071
ky8k4fehhd88jqq567367,TZ-0029,small_airport,Magangwe Airport,-7.719942,34.226726
ky8qdsuvqbnq8w7ydh0fh,TZ-0092,small_airport,Masimba Airport,-7.267927,34.218247
ky8u69j8spkuf0f54e2h8,TZ-0028,small_airport,Msembe Airport,-7.684811,34.922282
ky8xyjvmd1nqejnzbpvbe,TZ-0021,small_airport,Mpululu Airport,-7.042659,34.724101
ky907rbttx55w3z5c2m82,HTSH,small_airport,Mafinga Airport,-8.350000381,35.29999924
ky94n5xzk6cq9r2qpzdcq,TZ-0068,small_airport,Ifunda Farm Airstrip,-8.065451,35.430749
ky97tu3men3nn12949e4h,TZ-0073,small_airport,Kibebe Airport,-7.797941,35.762345
ky98mt3e9u3m9xdzb9mxg,TZ-0102,small_airport,Mngeta Airport,-8.364091,36.103211
ky9kmecyurg2nw2w492y3,HTIR,medium_airport,Iringa Airport,-7.66863,35.752102
ky9xdu0bp6yzm84rmpqe4,TZ-0001,small_airport,Mtera Airport,-7.097152,35.981575
kyb34wv7n84t7m3tnj43p,TZ-0128,small_airport,Makwasa Airport,-6.817874,34.218918
kybb9s8g1jupyc82b1xke,TZ-0134,small_airport,Nkoname Airport,-6.918093,34.871684
kybk18s8473tgefbm1ncj,TZ-0077,small_airport,Kilumbi Airport,-6.32536,34.173759
kybt0625xtydf1u6vddyk,TZ-0107,small_airport,Muhesi Airport,-6.139352,34.464442
kybvje43xkycsqr77tzwx,TZ-0087,small_airport,Mahaka Airport,-6.135581,35.049797
kybxpzsq6c85x8rrxjrh2,TZ-0010,small_airport,Manyoni Airport,-5.758501,34.799656
kybygdmtzb7gk2g7tdm9p,HTKT,small_airport,Kilimatinde Airport,-5.831378,34.966387
kybz2y2xesfsr3x6zt5ym,TZ-0002,small_airport,Manyoni North Airport,-5.72119,34.838487
kyc48kueqdgsjhqzxwthk,TZ-0059,small_airport,Chidudu Airport,-6.565131,35.1737
kyce8zhwf6bqp2vdjn9dx,TZ-0005,small_airport,Mvumi Airport,-6.376389,35.898611
kycgyhn0ed1z0gmpx114n,HTMX,small_airport,Mpwapwa Airport,-6.349999905,36.48300171
kyckvsdq84878vprymkrw,HTDO,medium_airport,Dodoma Airport,-6.17044,35.752602
kycvh8qj9sghqqr1m7rk1,HTKO,small_airport,Kongwa Airport,-6.150000095,36.41699982
kyd1rvqddx05ew9nhphg4,TZ-0031,small_airport,Boma Ulanga Airstrip,-8.188467,36.91211
kyd2mb37nfugyyjbfc4rm,TZ-0085,small_airport,Maboxi Airport,-8.391651,37.168761
kyd455fdxypssrex13qzv,TZ-0012,small_airport,Ifakara Airport,-8.064876,36.698112
kydg1ks6g1kzqh5wtffs2,TZ-0142,small_airport,Sumbazi Airport,-7.884957,37.678091
kydgtbqheystvsycsk6tz,TZ-0141,small_airport,Stieglers Gorge Airport,-7.820084,37.87828
kydk38kxxg66fxu1nmyw4,TZ-0076,small_airport,Kilombero Airport,-7.687751,36.986496
kydqk8gr9vgwx6qrugtx7,HTMK,small_airport,Mikumi Airport,-7.333427906,37.11635971
kydurh3cbqzwwq75tzgph,TZ-0030,small_airport,Beho Beho Airstrip,-7.666746,37.927229
kydv5m3mn9erxmq6q0ded,TZ-0039,small_airport,Matambwe Airport,-7.528887,37.76201
kye5bv2p4zhqp4u470ub1,HTBB,small_airport,Kibambawe Airstrip,-7.748241,38.001833
kye5vmns3vznmrq1r3xwu,TZ-0048,small_airport,Mtemere Airport,-7.750093,38.208474
kyed6p8qdcvpxf7xg98g6,HTUT,small_airport,Utete Airport,-7.999667,38.760234
kyeezbvrbf3mumxnfbysh,TZ-0098,small_airport,Mchukwi Rufiji Airport,-7.772857,39.019695
kyeh7c436hpdyv35k0ggh,TZ-0054,small_airport,Siwandu Airport,-7.6847,38.136731
kyf2fnkdz2ukjkxjrk867,HTKS,small_airport,Kilosa Airport,-6.864605,37.00845
kyfc2fd5kf3e3f88137rc,HTMG,small_airport,Morogoro Airport,-6.79722,37.653099
kyfv108k1spb6k6gy8hw0,TZ-0106,small_airport,Mtibwa Airport,-6.148889,37.661551
kyg1u1ny5kfxhuyv4s1md,HTNG,small_airport,Ngerengere Air Force Base,-6.717083,38.153944
kygbu5fkng27xvv526npf,HTDA,large_airport,Julius Nyerere International Airport,-6.87811,39.202599
kygehtze7x6ksd118zztf,TZ-0136,small_airport,Sanzale Airport,-6.471723,38.880082
kygs2nkt31usv9p7fgh03,TZ-0094,small_airport,Matipwili Airport,-6.248936,38.678104
kygtdnpekxs0hcx8bw9gz,TZ-0052,small_airport,Saadani Airport,-6.030896,38.770264
kyguse6dn7ksfxk4xfxqq,HTZA,large_airport,Abeid Amani Karume International Airport,-6.22202,39.224899
kygx7wf4bb3gyzyjb8xg3,TZ-0013,small_airport,Mkwaja Airport,-5.719283,38.828465
kyh1nbnp550qpkp1vpkg0,NND,small_airport,Nangade Airport,-11.073,39.68
kyhck0j00bpft5s03tsf3,MZ-0047,small_airport,Vamizi Airstrip,-11.030273,40.612378
kyhf38zpu6nz1nzqcdscd,MZ-0048,small_airport,Afungi Airport,-10.84903,40.50541
kyhfbfvt0nbm1chzkchsj,LMZ,small_airport,Palma Airport,-10.7506,40.4702
kyhrbwxtwrt4jxejnb0fv,HTLI,small_airport,Lindi Airport,-9.851005,39.75911
kyht4q7ehrut6qyub0030,HTMT,medium_airport,Mtwara Airport,-10.336204,40.181997
kyht8kgmyc5946p1s1m3r,TZ-0130,small_airport,Mikindani Airport,-10.256118,40.093869
kykj71c23d3d3x0zthhye,HTKI,small_airport,Kilwa Airport,-8.91123,39.508619
kykp7p80722mwj2wtcnjh,TZ-0116,small_airport,Songo Songo Airstrip,-8.528092,39.506976
kys4ywttr54un9bjrqne6,HTMA,small_airport,Mafia Airport,-7.917478,39.668502
kyu06vrnffv2xhcwk87gv,HTAG,small_airport,Amani Beach Airport,-6.957292,39.505588
kyu0d9mzvpfjbc5v5qfbb,TZ-0113,small_airport,Ras Kutani Airport,-6.93512,39.492977
kz00fbtqg73nzvc8c6shs,TZ-0004,small_airport,Tura Airport,-5.48924017,33.87820053
kz0rmwfm6mg84fmup0syk,HTKL,small_airport,Kirondatal Airport,-4.312575,34.346453
kz0swhjy3d50xk31k7fh7,HTSD,small_airport,Singida Airport,-4.810928,34.724762
kz1105z0j13h11dmj4g1h,TZ-0057,small_airport,Birise Airport,-5.428612,35.166079
kz15gcczvhqbse2bd75h1,TZ-0064,small_airport,Handa Airport,-4.954854,35.323672
kz1hkz2f437pm0gfcdgzk,TZ-0062,small_airport,Gorimba Airport,-4.837753,35.366121
kz1kjvjsjf2cuqsj507rw,HTKD,small_airport,Kondoa Airport,-4.893710136,35.7682991
kz2bhgev1z3sr6trfps3h,TZ-0066,small_airport,Haidom Airport,-4.198626,35.018655
kz2crwzf2629w5bj8z4nq,TZ-0120,small_airport,Yaeda Airport,-3.961546,35.144932
kz2jbgyegurjrprcmxzm1,TZ-0008,small_airport,Maswa Airstrip,-3.186741,33.792056
kz2mz97zs9y7p3pxrus63,TZ-0032,small_airport,Buturi Airport,-3.199844,34.436504
kz2ub6ypmvknzh5eukzkh,TZ-0088,small_airport,Makau Airport,-3.367409,34.824166
kz2wk9x4xxps7hty07u6j,TZ-0096,small_airport,Mbono 2 Airport,-3.11141,34.660824
kz2yu0mbf3u8vd330xur1,TZ-0024,small_airport,Ndutu Airport,-3.030715,34.988468
kz31vrych5g80fqrgfux2,TZ-0065,small_airport,Harbanget Airport,-3.868369,35.396409
kz34fs73c0denh6ddtrvv,TZ-0060,small_airport,Endanyawish Airport,-3.711702,35.270623
kz39hymu4jvtg5z2z61jv,TZ-0027,small_airport,Kuro Airport,-4.007918,36.076105
kz3deg61vujz2d0mm8ky7,TZ-0022,small_airport,Tarangire 2 Airport,-3.761121,36.027171
kz3jf6tb4vyqm3g25y8re,HTEN,small_airport,Endulen Airport,-3.194243,35.26315
kz3jxm99cpykmvrq75tjs,TZ-0055,small_airport,Ngorongoro Airport,-3.221398,35.476965
kz3kz165df4y2e53bt46u,HTLM,medium_airport,Lake Manyara Airport,-3.37631,35.818298
kz3zfw99wys4m9w9tk7bc,TZ-0079,small_airport,Kitumbeine Airport,-2.820447,36.323156
kz4nd6q1kpx4wj0hm78sk,TZ-0109,small_airport,Naibormut Airport,-4.469807,36.669798
kz4p95rn1kf4rdzmue0t0,HTOL,small_airport,Oltipesi Airport,-4.287732,36.616115
kz4q4eb3dxe6mynjv14sx,TZ-0081,small_airport,Lolmorijoi Airport,-4.549415,37.024381
kz58wst929f1j2yk3b8ez,TZ-0080,small_airport,Kwajoni Airport,-5.512166,38.965097
kz58ykn6g3reu8su1kxtw,TZ-0091,small_airport,Mashado Airport,-5.470712,38.955266
kz5g10fybgr13e84d9894,HTTG,medium_airport,Tanga Airport,-5.09236,39.071201
kz5hnhjsrkfpubt2874ky,HTMO,small_airport,Mombo Airport,-4.899146,38.240289
kz5y4ztfc0rf5u8uvf6hu,KE-6394,small_airport,Lunga-Lunga Airport,-4.52864,39.152237
kz6bgyj3y7c5m9vbynw9s,HTSE,small_airport,Same Airport,-4.053634,37.789462
kz6g7ttcb8c04jxgu10xv,KE-0055,small_airport,Lake Jipe Airport,-3.616944075,37.77891541
kz6hcdgt1y2yhrj608f1r,HTAR,medium_airport,Arusha Airport,-3.367789984,36.63330078
kz6k7xsy4rxse8ppwwbk4,HTKJ,medium_airport,Kilimanjaro International Airport,-3.42941,37.074501
kz6q9uy86qz9kd5gjhhup,HTWK,small_airport,West Kilimanjaro Airport,-3.05,37
kz6rth11c1s70f20066g6,TZ-0103,small_airport,Mountain Side Airport,-2.878109,37.135211
kz6s16f6hvg7vbmkqk6gz,TZ-0118,small_airport,TPC Airport,-3.500144,37.323855
kz6sc7sx5vcgn3yrj4hvp,HTMS,small_airport,Moshi Airport,-3.36333,37.3269
kz6u83s7e8us7ypj37gj4,KE-6054,small_airport,Taveta Sisal Airport,-3.418889046,37.63416672
kz6u9y48j3vw86d8uvnjy,KE-6576,small_airport,Taveta Airport,-3.3947649,37.69775772
kz6vsjvtueegjn378yn43,KE-6056,small_airport,Ziwani Airport,-3.219361067,37.80072021
kz6xmym8twnh32qyzp5fw,KE-7000,small_airport,Loitokitok Airport,-2.90988493,37.52610779
kz6znz8wkrb8ch3u5xmsj,KE-0056,small_airport,Finch Hattons Airport,-2.945967913,37.91468811
kz70f9mfshcvycepqvus1,TZ-0043,small_airport,Mkomazi-Kisima Airport,-4.079592,38.086684
kz76h6ypcvu82yvdzyk9r,KE-0129,small_airport,Kasigau Gate Airport,-3.85072,38.515401
kz77fz950rz25s8bd2ym2,KE-0172,small_airport,Mwatate Airport,-3.517815,38.442556
kz7edj06c61y12nxt9wmc,KE-0186,small_airport,Rukinga Ranch Airstrip,-3.575566,38.760165
kz7enjp4hhjec5ytbqkfk,KE-0092,small_airport,Bachuma Gate Airport,-3.663575,38.945339
kz7fb2geur2nq78zhxtp2,KE-7002,small_airport,Mackinnon Road Airport,-3.730548,39.039413
kz7ftfm1xfruzcskkgxtq,KE-6911,small_airport,Samburu North Airport,-3.766666889,39.28333282
kz7he7tcuxeut5fx2w3x1,KE-0057,small_airport,Maktau Gate Airport,-3.408166885,38.11966705
kz7hn2sfyg0pvdhptv2wm,KE-6053,small_airport,Taita Hills Airport,-3.512388945,38.25022125
kz7jgtnnugx71nmsexmc5,KE-0059,small_airport,Kangetchwa Airport,-3.179363966,38.13101196
kz7jsc5jxmfjcf8tg0enz,KE-0203,small_airport,Wanjala Mine Airstrip,-3.245484,38.181924
kz7kucsjusqdy2dwehdnk,HKVO,small_airport,Voi Airport,-3.374539,38.534748
kz7ky7z6tx5nqkv9sjfdr,KE-6175,small_airport,Voi Park Airport,-3.36272192,38.60516739
kz7p6nnhrqzp498ngu1rg,HKKL,small_airport,Kilaguni Airport,-2.91061,38.065201
kz7pnrkug3507frj2yr3g,KE-6648,small_airport,Ngulia Lodge Airport,-2.947635,38.250075
kz7q7s9eybgznk201f5gk,KE-0160,small_airport,Manyani Airport,-3.094749,38.476476
kz7swq0jzxhsgzr7hjdst,KE-0062,small_airport,Satao Airport,-3.393749952,38.94686127
kz7t41jjbv9w51s85q9rq,KE-6957,small_airport,Aruba Airport,-3.333333015,38.76666641
kz7w8mhbtdkngk73qy2ej,KE-0158,small_airport,Lugard Falls South Airport,-3.048607,38.689626
kz7ynm4hc0d5ujpqez758,KE-6077,small_airport,Lali Galana Airport,-3.13577795,39.30088806
kz7ys2evznpnqc1gmywz6,KE-0188,small_airport,Sala Gate Airport,-3.072405,39.215665
kz7ysc33pshx5ge83my5c,KE-0065,small_airport,Crocodile Camp Airport,-3.069111109,39.23422241
kz7yx483wps17jtzb4dxr,KE-0116,small_airport,Galana Ranch Airstrip,-3.062141,39.331661
kz82ysjm47e3ytb698drw,TZ-0090,small_airport,Mamarehe Airport,-2.657814,34.394518
kz87dydk1r8304kg5yxp9,HTGR,small_airport,Kirawira B Aerodrome,-2.160833,34.225556
kz8f02sbz02kzndej3x6c,HTSN,small_airport,Seronera Airport,-2.45806,34.822498
kz8jzvj82hz781erwxwcp,TZ-0097,small_airport,Buhemba Airport,-1.774223,34.098139
